>TARREC   rectangular prism; AX,AY,AZ= 16.0000 32.0000 32.0000
     75999 = NAT
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
 -16.50000 -16.50000 -16.50000 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 0 0 0
   JA  IX  IY  IZ ICOMP(x,y,z)
36158  -6 -10  20   2   2   2
36159  -5 -10  20   2   2   2
36160  -4 -10  20   2   2   2
36161  -3 -10  20   2   2   2
36162  -2 -10  20   2   2   2
36163  -1 -10  20   2   2   2
36164   0 -10  20   2   2   2
36165   1 -10  20   2   2   2
36166   2 -10  20   2   2   2
36167   3 -10  20   2   2   2
36168   4 -10  20   2   2   2
36169   5 -10  20   2   2   2
36170   6 -10  20   2   2   2
36171   7 -10  20   2   2   2
36172   8 -10  20   2   2   2
36173   9 -10  20   2   2   2
36174  10 -10  20   2   2   2
36175  11 -10  20   2   2   2
36176  12 -10  20   2   2   2
36177  13 -10  20   2   2   2
36178  14 -10  20   2   2   2
36179  15 -10  20   2   2   2
36180  16 -10  20   2   2   2
36181  17 -10  20   2   2   2
36182  18 -10  20   2   2   2
36183 -18  -9  20   2   2   2
36184 -17  -9  20   2   2   2
36185 -16  -9  20   2   2   2
36186 -15  -9  20   2   2   2
36187 -14  -9  20   2   2   2
36188 -13  -9  20   2   2   2
36189 -12  -9  20   2   2   2
36190 -11  -9  20   2   2   2
36191 -10  -9  20   2   2   2
36192  -9  -9  20   2   2   2
36193  -8  -9  20   2   2   2
36194  -7  -9  20   2   2   2
36195  -6  -9  20   2   2   2
36196  -5  -9  20   2   2   2
36197  -4  -9  20   2   2   2
36198  -3  -9  20   2   2   2
36199  -2  -9  20   2   2   2
36200  -1  -9  20   2   2   2
36201   0  -9  20   2   2   2
36202   1  -9  20   2   2   2
36203   2  -9  20   2   2   2
36204   3  -9  20   2   2   2
36205   4  -9  20   2   2   2
36206   5  -9  20   2   2   2
36207   6  -9  20   2   2   2
36208   7  -9  20   2   2   2
36209   8  -9  20   2   2   2
36210   9  -9  20   2   2   2
36211  10  -9  20   2   2   2
36212  11  -9  20   2   2   2
36213  12  -9  20   2   2   2
36214  13  -9  20   2   2   2
36215  14  -9  20   2   2   2
36216  15  -9  20   2   2   2
36217  16  -9  20   2   2   2
36218  17  -9  20   2   2   2
36219  18  -9  20   2   2   2
36220 -19  -8  20   2   2   2
36221 -18  -8  20   2   2   2
36222 -17  -8  20   2   2   2
36223 -16  -8  20   2   2   2
36224 -15  -8  20   2   2   2
36225 -14  -8  20   2   2   2
36226 -13  -8  20   2   2   2
36227 -12  -8  20   2   2   2
36228 -11  -8  20   2   2   2
36229 -10  -8  20   2   2   2
36230  -9  -8  20   2   2   2
36231  -8  -8  20   2   2   2
36232  -7  -8  20   2   2   2
36233  -6  -8  20   2   2   2
36234  -5  -8  20   2   2   2
36235  -4  -8  20   2   2   2
36236  -3  -8  20   2   2   2
36237  -2  -8  20   2   2   2
36238  -1  -8  20   2   2   2
36239   0  -8  20   2   2   2
36240   1  -8  20   2   2   2
36241   2  -8  20   2   2   2
36242   3  -8  20   2   2   2
36243   4  -8  20   2   2   2
36244   5  -8  20   2   2   2
36245   6  -8  20   2   2   2
36246   7  -8  20   2   2   2
36247   8  -8  20   2   2   2
36248   9  -8  20   2   2   2
36249  10  -8  20   2   2   2
36250  11  -8  20   2   2   2
36251  12  -8  20   2   2   2
36252  13  -8  20   2   2   2
36253  14  -8  20   2   2   2
36254  15  -8  20   2   2   2
36255  16  -8  20   2   2   2
36256  17  -8  20   2   2   2
36257  18  -8  20   2   2   2
36258  19  -8  20   2   2   2
36259 -19  -7  20   2   2   2
36260 -18  -7  20   2   2   2
36261 -17  -7  20   2   2   2
36262 -16  -7  20   2   2   2
36263 -15  -7  20   2   2   2
36264 -14  -7  20   2   2   2
36265 -13  -7  20   2   2   2
36266 -12  -7  20   2   2   2
36267 -11  -7  20   2   2   2
36268 -10  -7  20   2   2   2
36269  -9  -7  20   2   2   2
36270  -8  -7  20   2   2   2
36271  -7  -7  20   2   2   2
36272  -6  -7  20   2   2   2
36273  -5  -7  20   2   2   2
36274  -4  -7  20   2   2   2
36275  -3  -7  20   2   2   2
36276  -2  -7  20   2   2   2
36277  -1  -7  20   2   2   2
36278   0  -7  20   2   2   2
36279   1  -7  20   2   2   2
36280   2  -7  20   2   2   2
36281   3  -7  20   2   2   2
36282   4  -7  20   2   2   2
36283   5  -7  20   2   2   2
36284   6  -7  20   2   2   2
36285   7  -7  20   2   2   2
36286   8  -7  20   2   2   2
36287   9  -7  20   2   2   2
36288  10  -7  20   2   2   2
36289  11  -7  20   2   2   2
36290  12  -7  20   2   2   2
36291  13  -7  20   2   2   2
36292  14  -7  20   2   2   2
36293  15  -7  20   2   2   2
36294  16  -7  20   2   2   2
36295  17  -7  20   2   2   2
36296  18  -7  20   2   2   2
36297  19  -7  20   2   2   2
36298 -20  -6  20   2   2   2
36299 -19  -6  20   2   2   2
36300 -18  -6  20   2   2   2
36301 -17  -6  20   2   2   2
36302 -16  -6  20   2   2   2
36303 -15  -6  20   2   2   2
36304 -14  -6  20   2   2   2
36305 -13  -6  20   2   2   2
36306 -12  -6  20   2   2   2
36307 -11  -6  20   2   2   2
36308 -10  -6  20   2   2   2
36309  -9  -6  20   2   2   2
36310  -8  -6  20   2   2   2
36311  -7  -6  20   2   2   2
36312  -6  -6  20   2   2   2
36313  -5  -6  20   2   2   2
36314  -4  -6  20   2   2   2
36315  -3  -6  20   2   2   2
36316  -2  -6  20   2   2   2
36317  -1  -6  20   2   2   2
36318   0  -6  20   2   2   2
36319   1  -6  20   2   2   2
36320   2  -6  20   2   2   2
36321   3  -6  20   2   2   2
36322   4  -6  20   2   2   2
36323   5  -6  20   2   2   2
36324   6  -6  20   2   2   2
36325   7  -6  20   2   2   2
36326   8  -6  20   2   2   2
36327   9  -6  20   2   2   2
36328  10  -6  20   2   2   2
36329  11  -6  20   2   2   2
36330  12  -6  20   2   2   2
36331  13  -6  20   2   2   2
36332  14  -6  20   2   2   2
36333  15  -6  20   2   2   2
36334  16  -6  20   2   2   2
36335  17  -6  20   2   2   2
36336  18  -6  20   2   2   2
36337  19  -6  20   2   2   2
36338  20  -6  20   2   2   2
36339 -21  -5  20   2   2   2
36340 -20  -5  20   2   2   2
36341 -19  -5  20   2   2   2
36342 -18  -5  20   2   2   2
36343 -17  -5  20   2   2   2
36344 -16  -5  20   2   2   2
36345 -15  -5  20   2   2   2
36346 -14  -5  20   2   2   2
36347 -13  -5  20   2   2   2
36348 -12  -5  20   2   2   2
36349 -11  -5  20   2   2   2
36350 -10  -5  20   2   2   2
36351  -9  -5  20   2   2   2
36352  -8  -5  20   2   2   2
36353  -7  -5  20   2   2   2
36354  -6  -5  20   2   2   2
36355  -5  -5  20   2   2   2
36356  -4  -5  20   2   2   2
36357  -3  -5  20   2   2   2
36358  -2  -5  20   2   2   2
36359  -1  -5  20   2   2   2
36360   0  -5  20   2   2   2
36361   1  -5  20   2   2   2
36362   2  -5  20   2   2   2
36363   3  -5  20   2   2   2
36364   4  -5  20   2   2   2
36365   5  -5  20   2   2   2
36366   6  -5  20   2   2   2
36367   7  -5  20   2   2   2
36368   8  -5  20   2   2   2
36369   9  -5  20   2   2   2
36370  10  -5  20   2   2   2
36371  11  -5  20   2   2   2
36372  12  -5  20   2   2   2
36373  13  -5  20   2   2   2
36374  14  -5  20   2   2   2
36375  15  -5  20   2   2   2
36376  16  -5  20   2   2   2
36377  17  -5  20   2   2   2
36378  18  -5  20   2   2   2
36379  19  -5  20   2   2   2
36380  20  -5  20   2   2   2
36381  21  -5  20   2   2   2
36382 -21  -4  20   2   2   2
36383 -20  -4  20   2   2   2
36384 -19  -4  20   2   2   2
36385 -18  -4  20   2   2   2
36386 -17  -4  20   2   2   2
36387 -16  -4  20   2   2   2
36388 -15  -4  20   2   2   2
36389 -14  -4  20   2   2   2
36390 -13  -4  20   2   2   2
36391 -12  -4  20   2   2   2
36392 -11  -4  20   2   2   2
36393 -10  -4  20   2   2   2
36394  -9  -4  20   2   2   2
36395  -8  -4  20   2   2   2
36396  -7  -4  20   2   2   2
36397  -6  -4  20   2   2   2
36398  -5  -4  20   2   2   2
36399  -4  -4  20   2   2   2
36400  -3  -4  20   2   2   2
36401  -2  -4  20   2   2   2
36402  -1  -4  20   2   2   2
36403   0  -4  20   2   2   2
36404   1  -4  20   2   2   2
36405   2  -4  20   2   2   2
36406   3  -4  20   2   2   2
36407   4  -4  20   2   2   2
36408   5  -4  20   2   2   2
36409   6  -4  20   2   2   2
36410   7  -4  20   2   2   2
36411   8  -4  20   2   2   2
36412   9  -4  20   2   2   2
36413  10  -4  20   2   2   2
36414  11  -4  20   2   2   2
36415  12  -4  20   2   2   2
36416  13  -4  20   2   2   2
36417  14  -4  20   2   2   2
36418  15  -4  20   2   2   2
36419  16  -4  20   2   2   2
36420  17  -4  20   2   2   2
36421  18  -4  20   2   2   2
36422  19  -4  20   2   2   2
36423  20  -4  20   2   2   2
36424  21  -4  20   2   2   2
36425 -22  -3  20   2   2   2
36426 -21  -3  20   2   2   2
36427 -20  -3  20   2   2   2
36428 -19  -3  20   2   2   2
36429 -18  -3  20   2   2   2
36430 -17  -3  20   2   2   2
36431 -16  -3  20   2   2   2
36432 -15  -3  20   2   2   2
36433 -14  -3  20   2   2   2
36434 -13  -3  20   2   2   2
36435 -12  -3  20   2   2   2
36436 -11  -3  20   2   2   2
36437 -10  -3  20   2   2   2
36438  -9  -3  20   2   2   2
36439  -8  -3  20   2   2   2
36440  -7  -3  20   2   2   2
36441  -6  -3  20   2   2   2
36442  -5  -3  20   2   2   2
36443  -4  -3  20   2   2   2
36444  -3  -3  20   2   2   2
36445  -2  -3  20   2   2   2
36446  -1  -3  20   2   2   2
36447   0  -3  20   2   2   2
36448   1  -3  20   2   2   2
36449   2  -3  20   2   2   2
36450   3  -3  20   2   2   2
36451   4  -3  20   2   2   2
36452   5  -3  20   2   2   2
36453   6  -3  20   2   2   2
36454   7  -3  20   2   2   2
36455   8  -3  20   2   2   2
36456   9  -3  20   2   2   2
36457  10  -3  20   2   2   2
36458  11  -3  20   2   2   2
36459  12  -3  20   2   2   2
36460  13  -3  20   2   2   2
36461  14  -3  20   2   2   2
36462  15  -3  20   2   2   2
36463  16  -3  20   2   2   2
36464  17  -3  20   2   2   2
36465  18  -3  20   2   2   2
36466  19  -3  20   2   2   2
36467  20  -3  20   2   2   2
36468  21  -3  20   2   2   2
36469  22  -3  20   2   2   2
36470 -22  -2  20   2   2   2
36471 -21  -2  20   2   2   2
36472 -20  -2  20   2   2   2
36473 -19  -2  20   2   2   2
36474 -18  -2  20   2   2   2
36475 -17  -2  20   2   2   2
36476 -16  -2  20   2   2   2
36477 -15  -2  20   2   2   2
36478 -14  -2  20   2   2   2
36479 -13  -2  20   2   2   2
36480 -12  -2  20   2   2   2
36481 -11  -2  20   2   2   2
36482 -10  -2  20   2   2   2
36483  -9  -2  20   2   2   2
36484  -8  -2  20   2   2   2
36485  -7  -2  20   2   2   2
36486  -6  -2  20   2   2   2
36487  -5  -2  20   2   2   2
36488  -4  -2  20   2   2   2
36489  -3  -2  20   2   2   2
36490  -2  -2  20   2   2   2
36491  -1  -2  20   2   2   2
36492   0  -2  20   2   2   2
36493   1  -2  20   2   2   2
36494   2  -2  20   2   2   2
36495   3  -2  20   2   2   2
36496   4  -2  20   2   2   2
36497   5  -2  20   2   2   2
36498   6  -2  20   2   2   2
36499   7  -2  20   2   2   2
36500   8  -2  20   2   2   2
36501   9  -2  20   2   2   2
36502  10  -2  20   2   2   2
36503  11  -2  20   2   2   2
36504  12  -2  20   2   2   2
36505  13  -2  20   2   2   2
36506  14  -2  20   2   2   2
36507  15  -2  20   2   2   2
36508  16  -2  20   2   2   2
36509  17  -2  20   2   2   2
36510  18  -2  20   2   2   2
36511  19  -2  20   2   2   2
36512  20  -2  20   2   2   2
36513  21  -2  20   2   2   2
36514  22  -2  20   2   2   2
36515 -23  -1  20   2   2   2
36516 -22  -1  20   2   2   2
36517 -21  -1  20   2   2   2
36518 -20  -1  20   2   2   2
36519 -19  -1  20   2   2   2
36520 -18  -1  20   2   2   2
36521 -17  -1  20   2   2   2
36522 -16  -1  20   2   2   2
36523 -15  -1  20   2   2   2
36524 -14  -1  20   2   2   2
36525 -13  -1  20   2   2   2
36526 -12  -1  20   2   2   2
36527 -11  -1  20   2   2   2
36528 -10  -1  20   2   2   2
36529  -9  -1  20   2   2   2
36530  -8  -1  20   2   2   2
36531  -7  -1  20   2   2   2
36532  -6  -1  20   2   2   2
36533  -5  -1  20   2   2   2
36534  -4  -1  20   2   2   2
36535  -3  -1  20   2   2   2
36536  -2  -1  20   2   2   2
36537  -1  -1  20   2   2   2
36538   0  -1  20   2   2   2
36539   1  -1  20   2   2   2
36540   2  -1  20   2   2   2
36541   3  -1  20   2   2   2
36542   4  -1  20   2   2   2
36543   5  -1  20   2   2   2
36544   6  -1  20   2   2   2
36545   7  -1  20   2   2   2
36546   8  -1  20   2   2   2
36547   9  -1  20   2   2   2
36548  10  -1  20   2   2   2
36549  11  -1  20   2   2   2
36550  12  -1  20   2   2   2
36551  13  -1  20   2   2   2
36552  14  -1  20   2   2   2
36553  15  -1  20   2   2   2
36554  16  -1  20   2   2   2
36555  17  -1  20   2   2   2
36556  18  -1  20   2   2   2
36557  19  -1  20   2   2   2
36558  20  -1  20   2   2   2
36559  21  -1  20   2   2   2
36560  22  -1  20   2   2   2
36561  23  -1  20   2   2   2
36562 -23   0  20   2   2   2
36563 -22   0  20   2   2   2
36564 -21   0  20   2   2   2
36565 -20   0  20   2   2   2
36566 -19   0  20   2   2   2
36567 -18   0  20   2   2   2
36568 -17   0  20   2   2   2
36569 -16   0  20   2   2   2
36570 -15   0  20   2   2   2
36571 -14   0  20   2   2   2
36572 -13   0  20   2   2   2
36573 -12   0  20   2   2   2
36574 -11   0  20   2   2   2
36575 -10   0  20   2   2   2
36576  -9   0  20   2   2   2
36577  -8   0  20   2   2   2
36578  -7   0  20   2   2   2
36579  -6   0  20   2   2   2
36580  -5   0  20   2   2   2
36581  -4   0  20   2   2   2
36582  -3   0  20   2   2   2
36583  -2   0  20   2   2   2
36584  -1   0  20   2   2   2
36585   0   0  20   2   2   2
36586   1   0  20   2   2   2
36587   2   0  20   2   2   2
36588   3   0  20   2   2   2
36589   4   0  20   2   2   2
36590   5   0  20   2   2   2
36591   6   0  20   2   2   2
36592   7   0  20   2   2   2
36593   8   0  20   2   2   2
36594   9   0  20   2   2   2
36595  10   0  20   2   2   2
36596  11   0  20   2   2   2
36597  12   0  20   2   2   2
36598  13   0  20   2   2   2
36599  14   0  20   2   2   2
36600  15   0  20   2   2   2
36601  16   0  20   2   2   2
36602  17   0  20   2   2   2
36603  18   0  20   2   2   2
36604  19   0  20   2   2   2
36605  20   0  20   2   2   2
36606  21   0  20   2   2   2
36607  22   0  20   2   2   2
36608  23   0  20   2   2   2
36609 -10 -23  21   2   2   2
36610  -9 -23  21   2   2   2
36611  -8 -23  21   2   2   2
36612  -7 -23  21   2   2   2
36613  -6 -23  21   2   2   2
36614  -5 -23  21   2   2   2
36615  -4 -23  21   2   2   2
36616  -3 -23  21   2   2   2
36617  -2 -23  21   2   2   2
36618  -1 -23  21   2   2   2
36619   0 -23  21   2   2   2
36620   1 -23  21   2   2   2
36621   2 -23  21   2   2   2
36622   3 -23  21   2   2   2
36623   4 -23  21   2   2   2
36624   5 -23  21   2   2   2
36625   6 -23  21   2   2   2
36626   7 -23  21   2   2   2
36627   8 -23  21   2   2   2
36628   9 -23  21   2   2   2
36629  10 -23  21   2   2   2
36630 -11 -22  21   2   2   2
36631 -10 -22  21   2   2   2
36632  -9 -22  21   2   2   2
36633  -8 -22  21   2   2   2
36634  -7 -22  21   2   2   2
36635  -6 -22  21   2   2   2
36636  -5 -22  21   2   2   2
36637  -4 -22  21   2   2   2
36638  -3 -22  21   2   2   2
36639  -2 -22  21   2   2   2
36640  -1 -22  21   2   2   2
36641   0 -22  21   2   2   2
36642   1 -22  21   2   2   2
36643   2 -22  21   2   2   2
36644   3 -22  21   2   2   2
36645   4 -22  21   2   2   2
36646   5 -22  21   2   2   2
36647   6 -22  21   2   2   2
36648   7 -22  21   2   2   2
36649   8 -22  21   2   2   2
36650   9 -22  21   2   2   2
36651  10 -22  21   2   2   2
36652  11 -22  21   2   2   2
36653 -11 -21  21   2   2   2
36654 -10 -21  21   2   2   2
36655  -9 -21  21   2   2   2
36656  -8 -21  21   2   2   2
36657  -7 -21  21   2   2   2
36658  -6 -21  21   2   2   2
36659  -5 -21  21   2   2   2
36660  -4 -21  21   2   2   2
36661  -3 -21  21   2   2   2
36662  -2 -21  21   2   2   2
36663  -1 -21  21   2   2   2
36664   0 -21  21   2   2   2
36665   1 -21  21   2   2   2
36666   2 -21  21   2   2   2
36667   3 -21  21   2   2   2
36668   4 -21  21   2   2   2
36669   5 -21  21   2   2   2
36670   6 -21  21   2   2   2
36671   7 -21  21   2   2   2
36672   8 -21  21   2   2   2
36673   9 -21  21   2   2   2
36674  10 -21  21   2   2   2
36675  11 -21  21   2   2   2
36676 -12 -20  21   2   2   2
36677 -11 -20  21   2   2   2
36678 -10 -20  21   2   2   2
36679  -9 -20  21   2   2   2
36680  -8 -20  21   2   2   2
36681  -7 -20  21   2   2   2
36682  -6 -20  21   2   2   2
36683  -5 -20  21   2   2   2
36684  -4 -20  21   2   2   2
36685  -3 -20  21   2   2   2
36686  -2 -20  21   2   2   2
36687  -1 -20  21   2   2   2
36688   0 -20  21   2   2   2
36689   1 -20  21   2   2   2
36690   2 -20  21   2   2   2
36691   3 -20  21   2   2   2
36692   4 -20  21   2   2   2
36693   5 -20  21   2   2   2
36694   6 -20  21   2   2   2
36695   7 -20  21   2   2   2
36696   8 -20  21   2   2   2
36697   9 -20  21   2   2   2
36698  10 -20  21   2   2   2
36699  11 -20  21   2   2   2
36700  12 -20  21   2   2   2
36701 -13 -19  21   2   2   2
36702 -12 -19  21   2   2   2
36703 -11 -19  21   2   2   2
36704 -10 -19  21   2   2   2
36705  -9 -19  21   2   2   2
36706  -8 -19  21   2   2   2
36707  -7 -19  21   2   2   2
36708  -6 -19  21   2   2   2
36709  -5 -19  21   2   2   2
36710  -4 -19  21   2   2   2
36711  -3 -19  21   2   2   2
36712  -2 -19  21   2   2   2
36713  -1 -19  21   2   2   2
36714   0 -19  21   2   2   2
36715   1 -19  21   2   2   2
36716   2 -19  21   2   2   2
36717   3 -19  21   2   2   2
36718   4 -19  21   2   2   2
36719   5 -19  21   2   2   2
36720   6 -19  21   2   2   2
36721   7 -19  21   2   2   2
36722   8 -19  21   2   2   2
36723   9 -19  21   2   2   2
36724  10 -19  21   2   2   2
36725  11 -19  21   2   2   2
36726  12 -19  21   2   2   2
36727  13 -19  21   2   2   2
36728 -13 -18  21   2   2   2
36729 -12 -18  21   2   2   2
36730 -11 -18  21   2   2   2
36731 -10 -18  21   2   2   2
36732  -9 -18  21   2   2   2
36733  -8 -18  21   2   2   2
36734  -7 -18  21   2   2   2
36735  -6 -18  21   2   2   2
36736  -5 -18  21   2   2   2
36737  -4 -18  21   2   2   2
36738  -3 -18  21   2   2   2
36739  -2 -18  21   2   2   2
36740  -1 -18  21   2   2   2
36741   0 -18  21   2   2   2
36742   1 -18  21   2   2   2
36743   2 -18  21   2   2   2
36744   3 -18  21   2   2   2
36745   4 -18  21   2   2   2
36746   5 -18  21   2   2   2
36747   6 -18  21   2   2   2
36748   7 -18  21   2   2   2
36749   8 -18  21   2   2   2
36750   9 -18  21   2   2   2
36751  10 -18  21   2   2   2
36752  11 -18  21   2   2   2
36753  12 -18  21   2   2   2
36754  13 -18  21   2   2   2
36755 -14 -17  21   2   2   2
36756 -13 -17  21   2   2   2
36757 -12 -17  21   2   2   2
36758 -11 -17  21   2   2   2
36759 -10 -17  21   2   2   2
36760  -9 -17  21   2   2   2
36761  -8 -17  21   2   2   2
36762  -7 -17  21   2   2   2
36763  -6 -17  21   2   2   2
36764  -5 -17  21   2   2   2
36765  -4 -17  21   2   2   2
36766  -3 -17  21   2   2   2
36767  -2 -17  21   2   2   2
36768  -1 -17  21   2   2   2
36769   0 -17  21   2   2   2
36770   1 -17  21   2   2   2
36771   2 -17  21   2   2   2
36772   3 -17  21   2   2   2
36773   4 -17  21   2   2   2
36774   5 -17  21   2   2   2
36775   6 -17  21   2   2   2
36776   7 -17  21   2   2   2
36777   8 -17  21   2   2   2
36778   9 -17  21   2   2   2
36779  10 -17  21   2   2   2
36780  11 -17  21   2   2   2
36781  12 -17  21   2   2   2
36782  13 -17  21   2   2   2
36783  14 -17  21   2   2   2
36784 -14 -16  21   2   2   2
36785 -13 -16  21   2   2   2
36786 -12 -16  21   2   2   2
36787 -11 -16  21   2   2   2
36788 -10 -16  21   2   2   2
36789  -9 -16  21   2   2   2
36790  -8 -16  21   2   2   2
36791  -7 -16  21   2   2   2
36792  -6 -16  21   2   2   2
36793  -5 -16  21   2   2   2
36794  -4 -16  21   2   2   2
36795  -3 -16  21   2   2   2
36796  -2 -16  21   2   2   2
36797  -1 -16  21   2   2   2
36798   0 -16  21   2   2   2
36799   1 -16  21   2   2   2
36800   2 -16  21   2   2   2
36801   3 -16  21   2   2   2
36802   4 -16  21   2   2   2
36803   5 -16  21   2   2   2
36804   6 -16  21   2   2   2
36805   7 -16  21   2   2   2
36806   8 -16  21   2   2   2
36807   9 -16  21   2   2   2
36808  10 -16  21   2   2   2
36809  11 -16  21   2   2   2
36810  12 -16  21   2   2   2
36811  13 -16  21   2   2   2
36812  14 -16  21   2   2   2
36813 -15 -15  21   2   2   2
36814 -14 -15  21   2   2   2
36815 -13 -15  21   2   2   2
36816 -12 -15  21   2   2   2
36817 -11 -15  21   2   2   2
36818 -10 -15  21   2   2   2
36819  -9 -15  21   2   2   2
